test_data,V2,mcat1,rating1,mcat2,rating2
51092832,   __label__Rejected 1.00001 __label__Approved 1.074e-0,Rejected,1.00001,Approved,0
14700565,   __label__Rejected 0.999961 __label__Approved 5.85978e-0,Rejected,0.999961,Approved,0
64409072,   __label__Rejected 0.997344 __label__Approved 0.002675,Rejected,0.997344,Approved,0.002675
50893721,   __label__Rejected 0.997869 __label__Approved 0.002151,Rejected,0.997869,Approved,0.002151
29665424,   __label__Rejected 1.00001 __label__Approved 1.29751e-0,Rejected,1.00001,Approved,0
53776555,   __label__Approved 0.924869 __label__Rejected 0.075151,Approved,0.924869,Rejected,0.075151
88396972,   __label__Rejected 0.996878 __label__Approved 0.0031419,Rejected,0.996878,Approved,0.0031419
24751891,   __label__Approved 0.64314 __label__Rejected 0.3568,Approved,0.64314,Rejected,0.3568
32407093,   __label__Rejected 0.99748 __label__Approved 0.0025404,Rejected,0.99748,Approved,0.0025404
81084071,   __label__Rejected 0.993545 __label__Approved 0.0064753,Rejected,0.993545,Approved,0.0064753
60812405,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
85607682,   __label__Rejected 0.999988 __label__Approved 3.25002e-0,Rejected,0.999988,Approved,0
70453464,   __label__Rejected 1.00001 __label__Approved 1.01824e-0,Rejected,1.00001,Approved,0
73893761,   __label__Rejected 1.00001 __label__Approved 1.00068e-0,Rejected,1.00001,Approved,0
28030801,   __label__Approved 0.999509 __label__Rejected 0.00051151,Approved,0.999509,Rejected,0.00051151
70770756,   __label__Rejected 0.997368 __label__Approved 0.0026523,Rejected,0.997368,Approved,0.0026523
13990440,   __label__Rejected 0.995722 __label__Approved 0.0042976,Rejected,0.995722,Approved,0.0042976
47143919,   __label__Rejected 1.00001 __label__Approved 1.00718e-0,Rejected,1.00001,Approved,0
10408360,   __label__Rejected 0.846244 __label__Approved 0.15377,Rejected,0.846244,Approved,0.15377
78698150,   __label__Rejected 0.99997 __label__Approved 5.02064e-0,Rejected,0.99997,Approved,0
10402069,   __label__Rejected 0.932892 __label__Approved 0.067127,Rejected,0.932892,Approved,0.067127
68546103,   __label__Rejected 0.982368 __label__Approved 0.017652,Rejected,0.982368,Approved,0.017652
46938583,   __label__Rejected 0.999939 __label__Approved 8.14898e-0,Rejected,0.999939,Approved,0
42667326,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
66766805,   __label__Rejected 0.916589 __label__Approved 0.083430,Rejected,0.916589,Approved,0.08343
67219889,   __label__Rejected 1.00001 __label__Approved 1.11817e-0,Rejected,1.00001,Approved,0
61643156,   __label__Rejected 0.997776 __label__Approved 0.0022443,Rejected,0.997776,Approved,0.0022443
67025973,   __label__Rejected 0.976282 __label__Approved 0.023738,Rejected,0.976282,Approved,0.023738
89413821,   __label__Rejected 0.987913 __label__Approved 0.012106,Rejected,0.987913,Approved,0.012106
66860327,   __label__Rejected 0.997998 __label__Approved 0.0020224,Rejected,0.997998,Approved,0.0020224
109887174,   __label__Rejected 0.988449 __label__Approved 0.01157,Rejected,0.988449,Approved,0.01157
78935999,   __label__Approved 0.518387 __label__Rejected 0.48163,Approved,0.518387,Rejected,0.48163
69955209,   __label__Rejected 0.910504 __label__Approved 0.089515,Rejected,0.910504,Approved,0.089515
71224853,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
71232696,   __label__Rejected 0.999826 __label__Approved 0.00019373,Rejected,0.999826,Approved,0.00019373
74271231,   __label__Rejected 0.981223 __label__Approved 0.018797,Rejected,0.981223,Approved,0.018797
32718228,   __label__Rejected 1.00001 __label__Approved 1.33446e-0,Rejected,1.00001,Approved,0
64387752,   __label__Rejected 0.929112 __label__Approved 0.070908,Rejected,0.929112,Approved,0.070908
111531882,   __label__Rejected 0.999996 __label__Approved 2.41443e-0,Rejected,0.999996,Approved,0
25092606,   __label__Rejected 0.999792 __label__Approved 0.00022844,Rejected,0.999792,Approved,0.00022844
72566264,   __label__Rejected 1.00001 __label__Approved 1.01142e-0,Rejected,1.00001,Approved,0
66968891,   __label__Rejected 0.999324 __label__Approved 0.00069606,Rejected,0.999324,Approved,0.00069606
42423105,   __label__Rejected 0.999738 __label__Approved 0.00028214,Rejected,0.999738,Approved,0.00028214
85286903,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
77794182,   __label__Rejected 0.996937 __label__Approved 0.003082,Rejected,0.996937,Approved,0.003082
95746760,   __label__Rejected 0.999158 __label__Approved 0.00086202,Rejected,0.999158,Approved,0.00086202
66922626,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
22924360,   __label__Rejected 1 __label__Approved 1.64794e-0,Rejected,1,Approved,0
71020166,   __label__Rejected 0.945418 __label__Approved 0.054602,Rejected,0.945418,Approved,0.054602
78815612,   __label__Rejected 0.993174 __label__Approved 0.0068461,Rejected,0.993174,Approved,0.0068461
65717362,   __label__Approved 0.990503 __label__Rejected 0.0095166,Approved,0.990503,Rejected,0.0095166
67357252,   __label__Rejected 0.999998 __label__Approved 2.24833e-0,Rejected,0.999998,Approved,0
71982965,   __label__Rejected 1.00001 __label__Approved 1.0004e-0,Rejected,1.00001,Approved,0
62769954,   __label__Rejected 0.980091 __label__Approved 0.019928,Rejected,0.980091,Approved,0.019928
33844996,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
33224641,   __label__Rejected 0.993703 __label__Approved 0.0063172,Rejected,0.993703,Approved,0.0063172
69096414,   __label__Rejected 0.983497 __label__Approved 0.01652,Rejected,0.983497,Approved,0.01652
76860550,   __label__Rejected 0.99982 __label__Approved 0.00019952,Rejected,0.99982,Approved,0.00019952
14572764,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
60381916,   __label__Rejected 0.996316 __label__Approved 0.0037043,Rejected,0.996316,Approved,0.0037043
92201638,   __label__Rejected 1.00001 __label__Approved 1.02019e-0,Rejected,1.00001,Approved,0
84389820,   __label__Rejected 1.00001 __label__Approved 1.00279e-0,Rejected,1.00001,Approved,0
66922409,   __label__Rejected 0.999283 __label__Approved 0.00073710,Rejected,0.999283,Approved,0.0007371
66722256,   __label__Rejected 0.999943 __label__Approved 7.72492e-0,Rejected,0.999943,Approved,0
95056243,   __label__Rejected 1.00001 __label__Approved 1.33849e-0,Rejected,1.00001,Approved,0
77000170,   __label__Rejected 0.999894 __label__Approved 0.00012553,Rejected,0.999894,Approved,0.00012553
59513637,   __label__Rejected 0.7914 __label__Approved 0.2086,Rejected,0.7914,Approved,0.2086
64459466,   __label__Rejected 0.998129 __label__Approved 0.0018909,Rejected,0.998129,Approved,0.0018909
15387511,   __label__Rejected 1.00001 __label__Approved 1.00064e-0,Rejected,1.00001,Approved,0
65418227,   __label__Rejected 0.966626 __label__Approved 0.033393,Rejected,0.966626,Approved,0.033393
56340209,   __label__Rejected 1.00001 __label__Approved 1.03733e-0,Rejected,1.00001,Approved,0
65255150,   __label__Rejected 0.994668 __label__Approved 0.0053517,Rejected,0.994668,Approved,0.0053517
67288606,   __label__Rejected 0.995351 __label__Approved 0.0046691,Rejected,0.995351,Approved,0.0046691
58137864,   __label__Rejected 0.765516 __label__Approved 0.23450,Rejected,0.765516,Approved,0.2345
78949036,   __label__Rejected 0.996376 __label__Approved 0.0036438,Rejected,0.996376,Approved,0.0036438
69636100,   __label__Rejected 0.999993 __label__Approved 2.67758e-0,Rejected,0.999993,Approved,0
52985269,   __label__Rejected 1.00001 __label__Approved 1.00007e-0,Rejected,1.00001,Approved,0
28897378,   __label__Rejected 0.994775 __label__Approved 0.0052445,Rejected,0.994775,Approved,0.0052445
67065925,   __label__Rejected 0.998774 __label__Approved 0.0012463,Rejected,0.998774,Approved,0.0012463
84769630,   __label__Rejected 1.00001 __label__Approved 1.01731e-0,Rejected,1.00001,Approved,0
69228928,   __label__Rejected 0.999003 __label__Approved 0.0010172,Rejected,0.999003,Approved,0.0010172
70912798,   __label__Rejected 1.00001 __label__Approved 1.05514e-0,Rejected,1.00001,Approved,0
74811067,   __label__Rejected 0.991805 __label__Approved 0.0082152,Rejected,0.991805,Approved,0.0082152
57389806,   __label__Rejected 0.969986 __label__Approved 0.030033,Rejected,0.969986,Approved,0.030033
73912217,   __label__Rejected 0.656726 __label__Approved 0.34329,Rejected,0.656726,Approved,0.34329
16471712,   __label__Rejected 0.946657 __label__Approved 0.053363,Rejected,0.946657,Approved,0.053363
30913601,   __label__Rejected 0.99933 __label__Approved 0.00069004,Rejected,0.99933,Approved,0.00069004
71116074,   __label__Rejected 1.00001 __label__Approved 1.02175e-0,Rejected,1.00001,Approved,0
61476822,   __label__Rejected 0.994763 __label__Approved 0.0052565,Rejected,0.994763,Approved,0.0052565
72623949,   __label__Rejected 0.999622 __label__Approved 0.00039827,Rejected,0.999622,Approved,0.00039827
59284172,   __label__Rejected 0.998504 __label__Approved 0.0015159,Rejected,0.998504,Approved,0.0015159
67212391,   __label__Rejected 1.00001 __label__Approved 1.24222e-0,Rejected,1.00001,Approved,0
32113065,   __label__Rejected 0.999688 __label__Approved 0.00033189,Rejected,0.999688,Approved,0.00033189
81902547,   __label__Rejected 0.999466 __label__Approved 0.000554,Rejected,0.999466,Approved,0.000554
68100022,   __label__Rejected 0.999731 __label__Approved 0.00028857,Rejected,0.999731,Approved,0.00028857
77817123,   __label__Approved 0.513949 __label__Rejected 0.48607,Approved,0.513949,Rejected,0.48607
71266261,   __label__Rejected 1.00001 __label__Approved 1.03077e-0,Rejected,1.00001,Approved,0
32847337,   __label__Rejected 0.999945 __label__Approved 7.54674e-0,Rejected,0.999945,Approved,0
80430653,   __label__Rejected 0.998149 __label__Approved 0.0018714,Rejected,0.998149,Approved,0.0018714
73199482,   __label__Rejected 0.999996 __label__Approved 2.3556e-0,Rejected,0.999996,Approved,0
51089273,   __label__Rejected 0.974452 __label__Approved 0.025568,Rejected,0.974452,Approved,0.025568
11572499,   __label__Rejected 0.986394 __label__Approved 0.013625,Rejected,0.986394,Approved,0.013625
94446959,   __label__Rejected 1.00001 __label__Approved 1.05128e-0,Rejected,1.00001,Approved,0
30268511,   __label__Rejected 0.99262 __label__Approved 0.0074002,Rejected,0.99262,Approved,0.0074002
33623305,   __label__Rejected 0.9863 __label__Approved 0.013719,Rejected,0.9863,Approved,0.013719
11359378,   __label__Rejected 0.997936 __label__Approved 0.0020841,Rejected,0.997936,Approved,0.0020841
72321629,   __label__Rejected 0.982155 __label__Approved 0.017865,Rejected,0.982155,Approved,0.017865
66108317,   __label__Rejected 0.999313 __label__Approved 0.00070719,Rejected,0.999313,Approved,0.00070719
91352234,   __label__Rejected 1.00001 __label__Approved 1.00363e-0,Rejected,1.00001,Approved,0
65486371,   __label__Rejected 0.99881 __label__Approved 0.0012102,Rejected,0.99881,Approved,0.0012102
62011811,   __label__Rejected 0.991131 __label__Approved 0.0088892,Rejected,0.991131,Approved,0.0088892
70520541,   __label__Rejected 0.998495 __label__Approved 0.0015247,Rejected,0.998495,Approved,0.0015247
62038801,   __label__Rejected 0.963688 __label__Approved 0.036332,Rejected,0.963688,Approved,0.036332
95746746,   __label__Rejected 0.999158 __label__Approved 0.00086202,Rejected,0.999158,Approved,0.00086202
75591796,   __label__Rejected 0.999712 __label__Approved 0.0003079,Rejected,0.999712,Approved,0.0003079
24536872,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
51895834,   __label__Rejected 0.969456 __label__Approved 0.030564,Rejected,0.969456,Approved,0.030564
52688173,   __label__Rejected 0.999214 __label__Approved 0.00080648,Rejected,0.999214,Approved,0.00080648
30797504,   __label__Rejected 0.995878 __label__Approved 0.0041420,Rejected,0.995878,Approved,0.004142
65509881,   __label__Rejected 0.999353 __label__Approved 0.0006670,Rejected,0.999353,Approved,0.000667
76355998,   __label__Rejected 0.528508 __label__Approved 0.47151,Rejected,0.528508,Approved,0.47151
90594725,   __label__Rejected 0.951787 __label__Approved 0.048233,Rejected,0.951787,Approved,0.048233
66554632,   __label__Rejected 0.99978 __label__Approved 0.00024008,Rejected,0.99978,Approved,0.00024008
27089880,   __label__Rejected 1.00001 __label__Approved 1.00023e-0,Rejected,1.00001,Approved,0
69523434,   __label__Rejected 0.973521 __label__Approved 0.026499,Rejected,0.973521,Approved,0.026499
54432031,   __label__Rejected 1.00001 __label__Approved 1.0062e-0,Rejected,1.00001,Approved,0
83419326,   __label__Rejected 0.999899 __label__Approved 0.00012105,Rejected,0.999899,Approved,0.00012105
56986307,   __label__Rejected 0.99992 __label__Approved 0.00010015,Rejected,0.99992,Approved,0.00010015
93724332,   __label__Rejected 0.994212 __label__Approved 0.0058080,Rejected,0.994212,Approved,0.005808
73094401,   __label__Rejected 1.00001 __label__Approved 1.20164e-0,Rejected,1.00001,Approved,0
30610116,   __label__Rejected 1.00001 __label__Approved 1.13208e-0,Rejected,1.00001,Approved,0
75016527,   __label__Rejected 0.978597 __label__Approved 0.021423,Rejected,0.978597,Approved,0.021423
15202236,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
76659820,   __label__Rejected 1.00001 __label__Approved 1.00769e-0,Rejected,1.00001,Approved,0
71665425,   __label__Rejected 0.809602 __label__Approved 0.19041,Rejected,0.809602,Approved,0.19041
71553139,   __label__Rejected 0.999991 __label__Approved 2.9015e-0,Rejected,0.999991,Approved,0
95857414,   __label__Rejected 0.982739 __label__Approved 0.017281,Rejected,0.982739,Approved,0.017281
65676103,   __label__Rejected 1.00001 __label__Approved 1.00002e-0,Rejected,1.00001,Approved,0
55212609,   __label__Rejected 0.985701 __label__Approved 0.01431,Rejected,0.985701,Approved,0.01431
51705110,   __label__Rejected 0.999883 __label__Approved 0.00013683,Rejected,0.999883,Approved,0.00013683
61493453,   __label__Rejected 0.895718 __label__Approved 0.10430,Rejected,0.895718,Approved,0.1043
67450944,   __label__Rejected 0.760585 __label__Approved 0.23943,Rejected,0.760585,Approved,0.23943
96210112,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
58602904,   __label__Rejected 0.992317 __label__Approved 0.0077031,Rejected,0.992317,Approved,0.0077031
69978012,   __label__Rejected 0.962716 __label__Approved 0.037304,Rejected,0.962716,Approved,0.037304
63966035,   __label__Rejected 0.975958 __label__Approved 0.024062,Rejected,0.975958,Approved,0.024062
73811709,   __label__Rejected 0.989542 __label__Approved 0.010477,Rejected,0.989542,Approved,0.010477
109332909,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
63750915,   __label__Rejected 0.999967 __label__Approved 5.31682e-0,Rejected,0.999967,Approved,0
71081799,   __label__Rejected 0.999991 __label__Approved 2.91315e-0,Rejected,0.999991,Approved,0
12616494,   __label__Rejected 0.99553 __label__Approved 0.0044902,Rejected,0.99553,Approved,0.0044902
52861433,   __label__Rejected 1.00001 __label__Approved 1.02608e-0,Rejected,1.00001,Approved,0
70762417,   __label__Rejected 1.00001 __label__Approved 1.00003e-0,Rejected,1.00001,Approved,0
25568849,   __label__Rejected 0.573947 __label__Approved 0.42607,Rejected,0.573947,Approved,0.42607
72227768,   __label__Rejected 0.999993 __label__Approved 2.68498e-0,Rejected,0.999993,Approved,0
63794865,   __label__Rejected 0.999514 __label__Approved 0.00050594,Rejected,0.999514,Approved,0.00050594
66405949,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
14741819,   __label__Rejected 1.00001 __label__Approved 1.00681e-0,Rejected,1.00001,Approved,0
50718792,   __label__Rejected 0.996395 __label__Approved 0.0036246,Rejected,0.996395,Approved,0.0036246
58689485,   __label__Rejected 0.999932 __label__Approved 8.82124e-0,Rejected,0.999932,Approved,0
16277396,   __label__Rejected 0.996628 __label__Approved 0.0033915,Rejected,0.996628,Approved,0.0033915
28275538,   __label__Rejected 1.00001 __label__Approved 1.00011e-0,Rejected,1.00001,Approved,0
73089702,   __label__Rejected 0.999833 __label__Approved 0.00018734,Rejected,0.999833,Approved,0.00018734
66821494,   __label__Rejected 0.996012 __label__Approved 0.0040081,Rejected,0.996012,Approved,0.0040081
66600750,   __label__Rejected 0.99685 __label__Approved 0.003170,Rejected,0.99685,Approved,0.00317
29890867,   __label__Rejected 0.998463 __label__Approved 0.0015569,Rejected,0.998463,Approved,0.0015569
16245463,   __label__Rejected 0.775687 __label__Approved 0.22433,Rejected,0.775687,Approved,0.22433
72182215,   __label__Rejected 0.999539 __label__Approved 0.00048141,Rejected,0.999539,Approved,0.00048141
71874225,   __label__Rejected 0.998833 __label__Approved 0.0011866,Rejected,0.998833,Approved,0.0011866
66522004,   __label__Rejected 1 __label__Approved 1.51266e-0,Rejected,1,Approved,0
35317600,   __label__Rejected 1.00001 __label__Approved 1.00005e-0,Rejected,1.00001,Approved,0
91896878,   __label__Rejected 0.961306 __label__Approved 0.038714,Rejected,0.961306,Approved,0.038714
30011186,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
95084703,   __label__Approved 0.963992 __label__Rejected 0.036027,Approved,0.963992,Rejected,0.036027
63626788,   __label__Rejected 0.850699 __label__Approved 0.14932,Rejected,0.850699,Approved,0.14932
66649656,   __label__Rejected 0.986016 __label__Approved 0.014004,Rejected,0.986016,Approved,0.014004
51946665,   __label__Rejected 0.999997 __label__Approved 2.338e-0,Rejected,0.999997,Approved,0
71916041,   __label__Rejected 0.999998 __label__Approved 2.16088e-0,Rejected,0.999998,Approved,0
38775551,   __label__Rejected 0.992896 __label__Approved 0.0071239,Rejected,0.992896,Approved,0.0071239
85326994,   __label__Rejected 1.00001 __label__Approved 1.22655e-0,Rejected,1.00001,Approved,0
31596850,   __label__Rejected 0.999983 __label__Approved 3.68425e-0,Rejected,0.999983,Approved,0
65373886,   __label__Rejected 0.999883 __label__Approved 0.00013706,Rejected,0.999883,Approved,0.00013706
26619745,   __label__Rejected 0.997804 __label__Approved 0.0022161,Rejected,0.997804,Approved,0.0022161
32485526,   __label__Rejected 1.00001 __label__Approved 1.00628e-0,Rejected,1.00001,Approved,0
51286878,   __label__Rejected 0.999836 __label__Approved 0.00018443,Rejected,0.999836,Approved,0.00018443
59827172,   __label__Rejected 0.999908 __label__Approved 0.00011234,Rejected,0.999908,Approved,0.00011234
34548572,   __label__Rejected 1 __label__Approved 1.83835e-0,Rejected,1,Approved,0
28692284,   __label__Rejected 0.999742 __label__Approved 0.00027776,Rejected,0.999742,Approved,0.00027776
54072858,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
84366943,   __label__Rejected 1.00001 __label__Approved 1.00055e-0,Rejected,1.00001,Approved,0
65596700,   __label__Rejected 0.997804 __label__Approved 0.0022157,Rejected,0.997804,Approved,0.0022157
73059265,   __label__Rejected 0.999984 __label__Approved 3.58664e-0,Rejected,0.999984,Approved,0
91335978,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
109462259,   __label__Approved 0.979821 __label__Rejected 0.020198,Approved,0.979821,Rejected,0.020198
71907843,   __label__Rejected 1.00001 __label__Approved 1.00012e-0,Rejected,1.00001,Approved,0
49458874,   __label__Rejected 0.958838 __label__Approved 0.041181,Rejected,0.958838,Approved,0.041181
54587552,   __label__Rejected 0.932142 __label__Approved 0.06787,Rejected,0.932142,Approved,0.06787
30247142,   __label__Rejected 0.997205 __label__Approved 0.002814,Rejected,0.997205,Approved,0.002814
70920010,   __label__Rejected 0.999992 __label__Approved 2.79384e-0,Rejected,0.999992,Approved,0
70361888,   __label__Rejected 0.999982 __label__Approved 3.77165e-0,Rejected,0.999982,Approved,0
56742970,   __label__Rejected 0.997239 __label__Approved 0.0027805,Rejected,0.997239,Approved,0.0027805
73012381,   __label__Approved 0.610084 __label__Rejected 0.38993,Approved,0.610084,Rejected,0.38993
75033473,   __label__Rejected 1.00001 __label__Approved 1.0032e-0,Rejected,1.00001,Approved,0
67872750,   __label__Rejected 1.00001 __label__Approved 1.03439e-0,Rejected,1.00001,Approved,0
61215233,   __label__Rejected 0.994224 __label__Approved 0.0057959,Rejected,0.994224,Approved,0.0057959
69992399,   __label__Rejected 1.00001 __label__Approved 1.16875e-0,Rejected,1.00001,Approved,0
69289127,   __label__Rejected 0.979843 __label__Approved 0.020177,Rejected,0.979843,Approved,0.020177
72100424,   __label__Rejected 0.999468 __label__Approved 0.00055161,Rejected,0.999468,Approved,0.00055161
81902476,   __label__Rejected 0.998835 __label__Approved 0.0011849,Rejected,0.998835,Approved,0.0011849
63805257,   __label__Rejected 1.00001 __label__Approved 1.03575e-0,Rejected,1.00001,Approved,0
69601279,   __label__Rejected 1.00001 __label__Approved 1.02601e-0,Rejected,1.00001,Approved,0
72206410,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
61692477,   __label__Rejected 1.00001 __label__Approved 1.00113e-0,Rejected,1.00001,Approved,0
52606864,   __label__Rejected 0.881749 __label__Approved 0.11827,Rejected,0.881749,Approved,0.11827
24184609,   __label__Rejected 0.999997 __label__Approved 2.28881e-0,Rejected,0.999997,Approved,0
65928655,   __label__Rejected 0.999781 __label__Approved 0.00023947,Rejected,0.999781,Approved,0.00023947
73227837,   __label__Rejected 0.754832 __label__Approved 0.24518,Rejected,0.754832,Approved,0.24518
72320336,   __label__Rejected 1 __label__Approved 1.73404e-0,Rejected,1,Approved,0
28258132,   __label__Rejected 0.999767 __label__Approved 0.00025258,Rejected,0.999767,Approved,0.00025258
84150229,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
77315196,   __label__Rejected 1.00001 __label__Approved 1.03286e-0,Rejected,1.00001,Approved,0
68035627,   __label__Rejected 1.00001 __label__Approved 1.02429e-0,Rejected,1.00001,Approved,0
69283004,   __label__Rejected 1.00001 __label__Approved 1.07462e-0,Rejected,1.00001,Approved,0
61690688,   __label__Rejected 1 __label__Approved 1.72459e-0,Rejected,1,Approved,0
53313499,   __label__Rejected 1.00001 __label__Approved 1.00346e-0,Rejected,1.00001,Approved,0
13402995,   __label__Rejected 1.00001 __label__Approved 1.39268e-0,Rejected,1.00001,Approved,0
31864844,   __label__Rejected 0.99792 __label__Approved 0.002,Rejected,0.99792,Approved,0.002
30925356,   __label__Rejected 0.984764 __label__Approved 0.015255,Rejected,0.984764,Approved,0.015255
64990957,   __label__Rejected 0.999962 __label__Approved 5.83368e-0,Rejected,0.999962,Approved,0
71860061,   __label__Rejected 0.946699 __label__Approved 0.053321,Rejected,0.946699,Approved,0.053321
68454377,   __label__Rejected 1.00001 __label__Approved 1.26071e-0,Rejected,1.00001,Approved,0
57128013,   __label__Rejected 0.993638 __label__Approved 0.0063819,Rejected,0.993638,Approved,0.0063819
22184045,   __label__Rejected 1.00001 __label__Approved 1.03137e-0,Rejected,1.00001,Approved,0
55974433,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
34805466,   __label__Rejected 0.984311 __label__Approved 0.015708,Rejected,0.984311,Approved,0.015708
63963176,   __label__Rejected 0.998519 __label__Approved 0.0015007,Rejected,0.998519,Approved,0.0015007
29964167,   __label__Rejected 0.998143 __label__Approved 0.0018767,Rejected,0.998143,Approved,0.0018767
84115398,   __label__Rejected 1.00001 __label__Approved 1.00002e-0,Rejected,1.00001,Approved,0
34763590,   __label__Rejected 0.944904 __label__Approved 0.055116,Rejected,0.944904,Approved,0.055116
67306285,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
70783108,   __label__Rejected 0.99976 __label__Approved 0.00026036,Rejected,0.99976,Approved,0.00026036
65776102,   __label__Rejected 0.999995 __label__Approved 2.51366e-0,Rejected,0.999995,Approved,0
81070816,   __label__Rejected 0.979994 __label__Approved 0.020025,Rejected,0.979994,Approved,0.020025
75059970,   __label__Rejected 1 __label__Approved 1.60272e-0,Rejected,1,Approved,0
49756804,   __label__Rejected 0.962248 __label__Approved 0.03777,Rejected,0.962248,Approved,0.03777
66617780,   __label__Rejected 1.00001 __label__Approved 1.00123e-0,Rejected,1.00001,Approved,0
95880944,   __label__Rejected 1.00001 __label__Approved 1.02408e-0,Rejected,1.00001,Approved,0
73897229,   __label__Rejected 0.999846 __label__Approved 0.00017448,Rejected,0.999846,Approved,0.00017448
90547072,   __label__Rejected 0.999617 __label__Approved 0.00040306,Rejected,0.999617,Approved,0.00040306
69057708,   __label__Rejected 0.999919 __label__Approved 0.000100,Rejected,0.999919,Approved,1e-04
72571218,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
67205277,   __label__Rejected 0.970438 __label__Approved 0.029581,Rejected,0.970438,Approved,0.029581
66572738,   __label__Rejected 0.998972 __label__Approved 0.0010475,Rejected,0.998972,Approved,0.0010475
72079027,   __label__Rejected 0.996814 __label__Approved 0.0032063,Rejected,0.996814,Approved,0.0032063
102562513,   __label__Rejected 0.991797 __label__Approved 0.008222,Rejected,0.991797,Approved,0.008222
55419419,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
63191752,   __label__Rejected 0.999737 __label__Approved 0.00028340,Rejected,0.999737,Approved,0.0002834
65623545,   __label__Rejected 0.995604 __label__Approved 0.0044160,Rejected,0.995604,Approved,0.004416
23650456,   __label__Rejected 0.999976 __label__Approved 4.42971e-0,Rejected,0.999976,Approved,0
33343155,   __label__Rejected 0.998131 __label__Approved 0.0018889,Rejected,0.998131,Approved,0.0018889
26632346,   __label__Rejected 0.994814 __label__Approved 0.0052057,Rejected,0.994814,Approved,0.0052057
62149831,   __label__Rejected 0.999965 __label__Approved 5.46818e-0,Rejected,0.999965,Approved,0
90594868,   __label__Rejected 0.975712 __label__Approved 0.024308,Rejected,0.975712,Approved,0.024308
73722920,   __label__Rejected 0.994169 __label__Approved 0.0058506,Rejected,0.994169,Approved,0.0058506
59155039,   __label__Rejected 1.00001 __label__Approved 1.01602e-0,Rejected,1.00001,Approved,0
29700498,   __label__Rejected 0.999921 __label__Approved 9.94493e-0,Rejected,0.999921,Approved,0
28975732,   __label__Rejected 1.00001 __label__Approved 1.33659e-0,Rejected,1.00001,Approved,0
72632331,   __label__Rejected 1.00001 __label__Approved 1.00158e-0,Rejected,1.00001,Approved,0
89155195,   __label__Rejected 0.946897 __label__Approved 0.05312,Rejected,0.946897,Approved,0.05312
63905585,   __label__Rejected 1 __label__Approved 2.03114e-0,Rejected,1,Approved,0
72283924,   __label__Rejected 0.995262 __label__Approved 0.0047580,Rejected,0.995262,Approved,0.004758
77573043,   __label__Rejected 0.983393 __label__Approved 0.016627,Rejected,0.983393,Approved,0.016627
90306005,   __label__Rejected 0.988386 __label__Approved 0.011633,Rejected,0.988386,Approved,0.011633
70996736,   __label__Rejected 1.00001 __label__Approved 1.00023e-0,Rejected,1.00001,Approved,0
110306517,   __label__Rejected 0.996814 __label__Approved 0.0032062,Rejected,0.996814,Approved,0.0032062
66134489,   __label__Rejected 0.999983 __label__Approved 3.71586e-0,Rejected,0.999983,Approved,0
38186684,   __label__Rejected 0.999958 __label__Approved 6.20089e-0,Rejected,0.999958,Approved,0
53176429,   __label__Rejected 0.999988 __label__Approved 3.16517e-0,Rejected,0.999988,Approved,0
50492379,   __label__Rejected 1 __label__Approved 1.64642e-0,Rejected,1,Approved,0
23006099,   __label__Rejected 1.00001 __label__Approved 1.3087e-0,Rejected,1.00001,Approved,0
59293864,   __label__Rejected 0.940844 __label__Approved 0.05917,Rejected,0.940844,Approved,0.05917
58913043,   __label__Rejected 0.999872 __label__Approved 0.00014761,Rejected,0.999872,Approved,0.00014761
72561739,   __label__Rejected 0.964557 __label__Approved 0.035463,Rejected,0.964557,Approved,0.035463
