test_data,V2,mcat1,rating1,mcat2,rating2
65681994,   __label__Rejected 0.999787 __label__Approved 0.00023333,Rejected,0.999787,Approved,0.00023333
19360673,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
60036946,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
72625752,   __label__Rejected 0.975972 __label__Approved 0.024048,Rejected,0.975972,Approved,0.024048
70049203,   __label__Rejected 1.00001 __label__Approved 1.00013e-0,Rejected,1.00001,Approved,0
84307408,   __label__Rejected 1.00001 __label__Approved 1.00167e-0,Rejected,1.00001,Approved,0
76449641,   __label__Rejected 0.589034 __label__Approved 0.41098,Rejected,0.589034,Approved,0.41098
72870669,   __label__Rejected 1.00001 __label__Approved 1.23001e-0,Rejected,1.00001,Approved,0
69986570,   __label__Rejected 0.990869 __label__Approved 0.0091511,Rejected,0.990869,Approved,0.0091511
23259243,   __label__Rejected 1 __label__Approved 1.9395e-0,Rejected,1,Approved,0
67506069,   __label__Rejected 0.997009 __label__Approved 0.0030106,Rejected,0.997009,Approved,0.0030106
52202506,   __label__Rejected 0.989078 __label__Approved 0.010941,Rejected,0.989078,Approved,0.010941
70557018,   __label__Rejected 0.999328 __label__Approved 0.00069164,Rejected,0.999328,Approved,0.00069164
53322332,   __label__Rejected 1.00001 __label__Approved 1.25076e-0,Rejected,1.00001,Approved,0
73751947,   __label__Rejected 1.00001 __label__Approved 1.39665e-0,Rejected,1.00001,Approved,0
68133347,   __label__Rejected 0.992136 __label__Approved 0.0078839,Rejected,0.992136,Approved,0.0078839
62657053,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
69851799,   __label__Rejected 0.990541 __label__Approved 0.0094785,Rejected,0.990541,Approved,0.0094785
73096076,   __label__Rejected 0.999978 __label__Approved 4.19469e-0,Rejected,0.999978,Approved,0
85801388,   __label__Rejected 0.994117 __label__Approved 0.0059029,Rejected,0.994117,Approved,0.0059029
79318878,   __label__Rejected 0.967199 __label__Approved 0.032821,Rejected,0.967199,Approved,0.032821
65575117,   __label__Rejected 0.99999 __label__Approved 2.95354e-0,Rejected,0.99999,Approved,0
72547781,   __label__Rejected 1.00001 __label__Approved 1.02655e-0,Rejected,1.00001,Approved,0
66572533,   __label__Rejected 0.831875 __label__Approved 0.16814,Rejected,0.831875,Approved,0.16814
96514540,   __label__Rejected 0.987328 __label__Approved 0.012691,Rejected,0.987328,Approved,0.012691
34204741,   __label__Rejected 0.709076 __label__Approved 0.29094,Rejected,0.709076,Approved,0.29094
66500637,   __label__Rejected 0.998226 __label__Approved 0.0017936,Rejected,0.998226,Approved,0.0017936
54309719,   __label__Rejected 0.970335 __label__Approved 0.029684,Rejected,0.970335,Approved,0.029684
87105487,   __label__Rejected 1.00001 __label__Approved 1.00927e-0,Rejected,1.00001,Approved,0
71565967,   __label__Rejected 0.999978 __label__Approved 4.21392e-0,Rejected,0.999978,Approved,0
79046704,   __label__Rejected 1.00001 __label__Approved 1.20732e-0,Rejected,1.00001,Approved,0
67638292,   __label__Rejected 0.999975 __label__Approved 4.48518e-0,Rejected,0.999975,Approved,0
76757152,   __label__Rejected 0.998227 __label__Approved 0.0017934,Rejected,0.998227,Approved,0.0017934
71738970,   __label__Rejected 1.00001 __label__Approved 1.0658e-0,Rejected,1.00001,Approved,0
70036918,   __label__Rejected 0.999049 __label__Approved 0.00097111,Rejected,0.999049,Approved,0.00097111
59446044,   __label__Rejected 1.00001 __label__Approved 1.00181e-0,Rejected,1.00001,Approved,0
76249132,   __label__Rejected 0.98724 __label__Approved 0.012780,Rejected,0.98724,Approved,0.01278
72025607,   __label__Rejected 0.991244 __label__Approved 0.0087761,Rejected,0.991244,Approved,0.0087761
59372544,   __label__Rejected 1 __label__Approved 1.59692e-0,Rejected,1,Approved,0
70514968,   __label__Rejected 1 __label__Approved 1.59208e-0,Rejected,1,Approved,0
69280159,   __label__Rejected 1.00001 __label__Approved 1.24448e-0,Rejected,1.00001,Approved,0
62428755,   __label__Approved 0.965411 __label__Rejected 0.034608,Approved,0.965411,Rejected,0.034608
71930687,   __label__Rejected 0.99983 __label__Approved 0.00018983,Rejected,0.99983,Approved,0.00018983
67923364,   __label__Rejected 0.982615 __label__Approved 0.017404,Rejected,0.982615,Approved,0.017404
78653310,   __label__Rejected 0.999859 __label__Approved 0.0001612,Rejected,0.999859,Approved,0.0001612
87223087,   __label__Rejected 0.842239 __label__Approved 0.15778,Rejected,0.842239,Approved,0.15778
70564257,   __label__Rejected 1.00001 __label__Approved 1.08311e-0,Rejected,1.00001,Approved,0
60653110,   __label__Rejected 0.999953 __label__Approved 6.67694e-0,Rejected,0.999953,Approved,0
73096259,   __label__Rejected 0.976116 __label__Approved 0.023903,Rejected,0.976116,Approved,0.023903
23240089,   __label__Rejected 0.836481 __label__Approved 0.16353,Rejected,0.836481,Approved,0.16353
51413727,   __label__Approved 0.73696 __label__Rejected 0.2630,Approved,0.73696,Rejected,0.263
48365996,   __label__Rejected 0.931518 __label__Approved 0.068502,Rejected,0.931518,Approved,0.068502
91128786,   __label__Rejected 0.997708 __label__Approved 0.0023120,Rejected,0.997708,Approved,0.002312
20121763,   __label__Rejected 0.978171 __label__Approved 0.021848,Rejected,0.978171,Approved,0.021848
70997040,   __label__Rejected 0.993929 __label__Approved 0.0060905,Rejected,0.993929,Approved,0.0060905
71216103,   __label__Rejected 0.999204 __label__Approved 0.00081566,Rejected,0.999204,Approved,0.00081566
72739866,   __label__Rejected 0.995191 __label__Approved 0.0048289,Rejected,0.995191,Approved,0.0048289
71120758,   __label__Rejected 0.999048 __label__Approved 0.00097180,Rejected,0.999048,Approved,0.0009718
41915928,   __label__Rejected 0.999973 __label__Approved 4.66055e-0,Rejected,0.999973,Approved,0
59516431,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
19667270,   __label__Rejected 0.999909 __label__Approved 0.00011088,Rejected,0.999909,Approved,0.00011088
97018694,   __label__Rejected 1.00001 __label__Approved 1.07042e-0,Rejected,1.00001,Approved,0
61856618,   __label__Rejected 0.986349 __label__Approved 0.01367,Rejected,0.986349,Approved,0.01367
17031750,   __label__Rejected 1.00001 __label__Approved 1.00472e-0,Rejected,1.00001,Approved,0
104043289,   __label__Rejected 0.635679 __label__Approved 0.36434,Rejected,0.635679,Approved,0.36434
62954444,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
38869631,   __label__Rejected 0.998321 __label__Approved 0.0016993,Rejected,0.998321,Approved,0.0016993
68271669,   __label__Rejected 1.00001 __label__Approved 1.09072e-0,Rejected,1.00001,Approved,0
72666154,   __label__Rejected 0.999993 __label__Approved 2.65551e-0,Rejected,0.999993,Approved,0
68325282,   __label__Rejected 0.999916 __label__Approved 0.00010428,Rejected,0.999916,Approved,0.00010428
63232193,   __label__Rejected 0.999731 __label__Approved 0.0002891,Rejected,0.999731,Approved,0.0002891
62962861,   __label__Rejected 0.972849 __label__Approved 0.02717,Rejected,0.972849,Approved,0.02717
102072076,   __label__Rejected 0.994377 __label__Approved 0.0056431,Rejected,0.994377,Approved,0.0056431
31083755,   __label__Rejected 0.999935 __label__Approved 8.48818e-0,Rejected,0.999935,Approved,0
67176575,   __label__Rejected 0.996603 __label__Approved 0.0034173,Rejected,0.996603,Approved,0.0034173
74744627,   __label__Rejected 1.00001 __label__Approved 1.13438e-0,Rejected,1.00001,Approved,0
19244359,   __label__Rejected 1.00001 __label__Approved 1.00374e-0,Rejected,1.00001,Approved,0
49973572,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
61710933,   __label__Rejected 0.997145 __label__Approved 0.0028745,Rejected,0.997145,Approved,0.0028745
47611570,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
92645709,   __label__Rejected 0.999997 __label__Approved 2.29928e-0,Rejected,0.999997,Approved,0
51056118,   __label__Approved 0.800282 __label__Rejected 0.19973,Approved,0.800282,Rejected,0.19973
68043205,   __label__Rejected 0.998796 __label__Approved 0.0012239,Rejected,0.998796,Approved,0.0012239
65023675,   __label__Rejected 1 __label__Approved 1.6507e-0,Rejected,1,Approved,0
70910694,   __label__Rejected 0.963924 __label__Approved 0.036095,Rejected,0.963924,Approved,0.036095
72720383,   __label__Rejected 0.996288 __label__Approved 0.0037318,Rejected,0.996288,Approved,0.0037318
62394765,   __label__Rejected 0.700105 __label__Approved 0.29991,Rejected,0.700105,Approved,0.29991
85980084,   __label__Rejected 0.994729 __label__Approved 0.0052906,Rejected,0.994729,Approved,0.0052906
48501753,   __label__Rejected 0.978601 __label__Approved 0.02141,Rejected,0.978601,Approved,0.02141
27590149,   __label__Rejected 0.999117 __label__Approved 0.00090339,Rejected,0.999117,Approved,0.00090339
46895543,   __label__Rejected 1.00001 __label__Approved 1.04253e-0,Rejected,1.00001,Approved,0
71591603,   __label__Rejected 0.999993 __label__Approved 2.67758e-0,Rejected,0.999993,Approved,0
71773271,   __label__Rejected 0.993857 __label__Approved 0.0061626,Rejected,0.993857,Approved,0.0061626
68133489,   __label__Rejected 0.997148 __label__Approved 0.0028724,Rejected,0.997148,Approved,0.0028724
66396469,   __label__Rejected 0.956774 __label__Approved 0.043246,Rejected,0.956774,Approved,0.043246
64929162,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
61935528,   __label__Rejected 1.00001 __label__Approved 1.00004e-0,Rejected,1.00001,Approved,0
69954694,   __label__Rejected 1.00001 __label__Approved 1.00321e-0,Rejected,1.00001,Approved,0
77501484,   __label__Rejected 0.657044 __label__Approved 0.34297,Rejected,0.657044,Approved,0.34297
70853767,   __label__Rejected 0.961305 __label__Approved 0.038714,Rejected,0.961305,Approved,0.038714
27468191,   __label__Rejected 1.00001 __label__Approved 1.00044e-0,Rejected,1.00001,Approved,0
68986498,   __label__Rejected 0.995755 __label__Approved 0.0042650,Rejected,0.995755,Approved,0.004265
61146606,   __label__Rejected 1.00001 __label__Approved 1.25566e-0,Rejected,1.00001,Approved,0
62623530,   __label__Rejected 0.881165 __label__Approved 0.11885,Rejected,0.881165,Approved,0.11885
27677458,   __label__Rejected 0.974901 __label__Approved 0.025118,Rejected,0.974901,Approved,0.025118
70520411,   __label__Rejected 0.999325 __label__Approved 0.00069464,Rejected,0.999325,Approved,0.00069464
35041500,   __label__Rejected 1.00001 __label__Approved 1.16943e-0,Rejected,1.00001,Approved,0
60545701,   __label__Rejected 0.999969 __label__Approved 5.09045e-0,Rejected,0.999969,Approved,0
77508824,   __label__Rejected 0.999847 __label__Approved 0.00017312,Rejected,0.999847,Approved,0.00017312
74697827,   __label__Rejected 1 __label__Approved 2.03192e-0,Rejected,1,Approved,0
59774776,   __label__Rejected 1.00001 __label__Approved 1.00978e-0,Rejected,1.00001,Approved,0
74152151,   __label__Rejected 0.721278 __label__Approved 0.27874,Rejected,0.721278,Approved,0.27874
71298757,   __label__Rejected 0.99998 __label__Approved 3.99901e-0,Rejected,0.99998,Approved,0
71807272,   __label__Rejected 0.999962 __label__Approved 5.80393e-0,Rejected,0.999962,Approved,0
13904282,   __label__Rejected 1.00001 __label__Approved 1.04049e-0,Rejected,1.00001,Approved,0
31320106,   __label__Rejected 0.999999 __label__Approved 2.06032e-0,Rejected,0.999999,Approved,0
74244179,   __label__Rejected 0.997856 __label__Approved 0.0021643,Rejected,0.997856,Approved,0.0021643
50750284,   __label__Rejected 1.00001 __label__Approved 1.12673e-0,Rejected,1.00001,Approved,0
85956316,   __label__Rejected 0.999513 __label__Approved 0.00050718,Rejected,0.999513,Approved,0.00050718
52448360,   __label__Rejected 0.587148 __label__Approved 0.41287,Rejected,0.587148,Approved,0.41287
66778451,   __label__Rejected 1.00001 __label__Approved 1.06938e-0,Rejected,1.00001,Approved,0
76399562,   __label__Rejected 1.00001 __label__Approved 1.02048e-0,Rejected,1.00001,Approved,0
49238032,   __label__Rejected 1.00001 __label__Approved 1.07485e-0,Rejected,1.00001,Approved,0
13129066,   __label__Rejected 0.996024 __label__Approved 0.0039958,Rejected,0.996024,Approved,0.0039958
41936793,   __label__Rejected 0.788694 __label__Approved 0.21132,Rejected,0.788694,Approved,0.21132
20513221,   __label__Rejected 0.998862 __label__Approved 0.0011576,Rejected,0.998862,Approved,0.0011576
79008806,   __label__Rejected 0.992781 __label__Approved 0.0072394,Rejected,0.992781,Approved,0.0072394
26265311,   __label__Rejected 0.991992 __label__Approved 0.0080277,Rejected,0.991992,Approved,0.0080277
74473017,   __label__Rejected 1.00001 __label__Approved 1.0004e-0,Rejected,1.00001,Approved,0
51700997,   __label__Rejected 0.93909 __label__Approved 0.060930,Rejected,0.93909,Approved,0.06093
18426086,   __label__Rejected 0.99842 __label__Approved 0.0016003,Rejected,0.99842,Approved,0.0016003
66562849,   __label__Rejected 0.996559 __label__Approved 0.0034612,Rejected,0.996559,Approved,0.0034612
73589627,   __label__Rejected 0.930551 __label__Approved 0.069468,Rejected,0.930551,Approved,0.069468
87937836,   __label__Rejected 0.900684 __label__Approved 0.099335,Rejected,0.900684,Approved,0.099335
32718260,   __label__Rejected 0.999798 __label__Approved 0.00022171,Rejected,0.999798,Approved,0.00022171
71258240,   __label__Rejected 0.999522 __label__Approved 0.00049817,Rejected,0.999522,Approved,0.00049817
72628201,   __label__Rejected 0.995761 __label__Approved 0.0042593,Rejected,0.995761,Approved,0.0042593
14172741,   __label__Rejected 1.00001 __label__Approved 1.04229e-0,Rejected,1.00001,Approved,0
72618680,   __label__Approved 0.517552 __label__Rejected 0.48246,Approved,0.517552,Rejected,0.48246
70290342,   __label__Rejected 0.991895 __label__Approved 0.0081253,Rejected,0.991895,Approved,0.0081253
67482040,   __label__Rejected 1.00001 __label__Approved 1.11023e-0,Rejected,1.00001,Approved,0
72515397,   __label__Rejected 0.997166 __label__Approved 0.0028542,Rejected,0.997166,Approved,0.0028542
86151826,   __label__Rejected 1.00001 __label__Approved 1.0076e-0,Rejected,1.00001,Approved,0
24976791,   __label__Rejected 0.870749 __label__Approved 0.12927,Rejected,0.870749,Approved,0.12927
86875255,   __label__Rejected 0.999526 __label__Approved 0.00049419,Rejected,0.999526,Approved,0.00049419
84134042,   __label__Rejected 0.989952 __label__Approved 0.01006,Rejected,0.989952,Approved,0.01006
61878219,   __label__Rejected 0.99998 __label__Approved 3.96375e-0,Rejected,0.99998,Approved,0
67193798,   __label__Rejected 1.00001 __label__Approved 1.13928e-0,Rejected,1.00001,Approved,0
68492776,   __label__Rejected 0.958788 __label__Approved 0.041232,Rejected,0.958788,Approved,0.041232
76128298,   __label__Approved 0.820393 __label__Rejected 0.17962,Approved,0.820393,Rejected,0.17962
76657878,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
88339370,   __label__Rejected 0.995612 __label__Approved 0.0044081,Rejected,0.995612,Approved,0.0044081
53322801,   __label__Rejected 1.00001 __label__Approved 1.01675e-0,Rejected,1.00001,Approved,0
61324477,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
76577923,   __label__Rejected 0.99831 __label__Approved 0.0017097,Rejected,0.99831,Approved,0.0017097
76171586,   __label__Approved 0.6711 __label__Rejected 0.3289,Approved,0.6711,Rejected,0.3289
30904285,   __label__Rejected 0.996834 __label__Approved 0.0031856,Rejected,0.996834,Approved,0.0031856
61918161,   __label__Rejected 0.99891 __label__Approved 0.0011096,Rejected,0.99891,Approved,0.0011096
59073748,   __label__Rejected 0.994083 __label__Approved 0.0059372,Rejected,0.994083,Approved,0.0059372
67204558,   __label__Rejected 1.00001 __label__Approved 1.0323e-0,Rejected,1.00001,Approved,0
27030061,   __label__Rejected 0.511656 __label__Approved 0.48836,Rejected,0.511656,Approved,0.48836
33967347,   __label__Rejected 0.676185 __label__Approved 0.32383,Rejected,0.676185,Approved,0.32383
69728929,   __label__Rejected 0.999094 __label__Approved 0.00092578,Rejected,0.999094,Approved,0.00092578
46580287,   __label__Rejected 0.999897 __label__Approved 0.00012321,Rejected,0.999897,Approved,0.00012321
58599488,   __label__Rejected 0.983929 __label__Approved 0.01609,Rejected,0.983929,Approved,0.01609
73707141,   __label__Rejected 0.991392 __label__Approved 0.0086282,Rejected,0.991392,Approved,0.0086282
49538219,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
62575908,   __label__Rejected 0.999997 __label__Approved 2.29406e-0,Rejected,0.999997,Approved,0
30780560,   __label__Rejected 1.00001 __label__Approved 1.19164e-0,Rejected,1.00001,Approved,0
75818883,   __label__Rejected 0.975408 __label__Approved 0.024611,Rejected,0.975408,Approved,0.024611
62535220,   __label__Rejected 0.977055 __label__Approved 0.022964,Rejected,0.977055,Approved,0.022964
67366997,   __label__Rejected 0.730352 __label__Approved 0.26966,Rejected,0.730352,Approved,0.26966
71195810,   __label__Rejected 0.999367 __label__Approved 0.00065252,Rejected,0.999367,Approved,0.00065252
71548747,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
66631727,   __label__Rejected 0.993435 __label__Approved 0.0065847,Rejected,0.993435,Approved,0.0065847
99489466,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
69458446,   __label__Rejected 0.96611 __label__Approved 0.0339,Rejected,0.96611,Approved,0.0339
30886052,   __label__Rejected 1.00001 __label__Approved 1.00003e-0,Rejected,1.00001,Approved,0
41640455,   __label__Rejected 1 __label__Approved 1.93095e-0,Rejected,1,Approved,0
30995613,   __label__Rejected 0.999947 __label__Approved 7.33453e-0,Rejected,0.999947,Approved,0
70820952,   __label__Rejected 0.998284 __label__Approved 0.0017359,Rejected,0.998284,Approved,0.0017359
62101548,   __label__Rejected 0.999784 __label__Approved 0.00023571,Rejected,0.999784,Approved,0.00023571
75380039,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
66568188,   __label__Rejected 1.00001 __label__Approved 1.00426e-0,Rejected,1.00001,Approved,0
52450117,   __label__Rejected 1.00001 __label__Approved 1.04509e-0,Rejected,1.00001,Approved,0
18246068,   __label__Rejected 0.917052 __label__Approved 0.082968,Rejected,0.917052,Approved,0.082968
111015658,   __label__Approved 0.858817 __label__Rejected 0.14120,Approved,0.858817,Rejected,0.1412
72542900,   __label__Rejected 1.00001 __label__Approved 1.44487e-0,Rejected,1.00001,Approved,0
67748829,   __label__Rejected 0.999933 __label__Approved 8.70745e-0,Rejected,0.999933,Approved,0
51834788,   __label__Rejected 0.933164 __label__Approved 0.06685,Rejected,0.933164,Approved,0.06685
69600967,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
46516294,   __label__Rejected 0.812695 __label__Approved 0.18732,Rejected,0.812695,Approved,0.18732
61021053,   __label__Rejected 1.00001 __label__Approved 1.11216e-0,Rejected,1.00001,Approved,0
49077646,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
74757242,   __label__Rejected 0.99975 __label__Approved 0.00027039,Rejected,0.99975,Approved,0.00027039
68282507,   __label__Rejected 0.999065 __label__Approved 0.00095480,Rejected,0.999065,Approved,0.0009548
70104473,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
33342543,   __label__Rejected 0.999781 __label__Approved 0.00023860,Rejected,0.999781,Approved,0.0002386
71272492,   __label__Rejected 1.00001 __label__Approved 1.09261e-0,Rejected,1.00001,Approved,0
70604670,   __label__Rejected 0.998597 __label__Approved 0.0014226,Rejected,0.998597,Approved,0.0014226
71950336,   __label__Rejected 0.999739 __label__Approved 0.00028128,Rejected,0.999739,Approved,0.00028128
78859487,   __label__Rejected 0.983274 __label__Approved 0.016746,Rejected,0.983274,Approved,0.016746
72322789,   __label__Rejected 0.999939 __label__Approved 8.05544e-0,Rejected,0.999939,Approved,0
70336849,   __label__Rejected 1 __label__Approved 2.02989e-0,Rejected,1,Approved,0
63074144,   __label__Rejected 0.999937 __label__Approved 8.3407e-0,Rejected,0.999937,Approved,0
56263164,   __label__Rejected 0.973363 __label__Approved 0.026657,Rejected,0.973363,Approved,0.026657
52650532,   __label__Rejected 0.996475 __label__Approved 0.0035446,Rejected,0.996475,Approved,0.0035446
99378904,   __label__Rejected 0.988459 __label__Approved 0.011561,Rejected,0.988459,Approved,0.011561
70744388,   __label__Rejected 0.999947 __label__Approved 7.29372e-0,Rejected,0.999947,Approved,0
71299092,   __label__Rejected 0.99982 __label__Approved 0.00019977,Rejected,0.99982,Approved,0.00019977
55860108,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
47334558,   __label__Rejected 0.999992 __label__Approved 2.77865e-0,Rejected,0.999992,Approved,0
73579660,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
66649603,   __label__Rejected 0.996525 __label__Approved 0.0034948,Rejected,0.996525,Approved,0.0034948
70341947,   __label__Rejected 1.00001 __label__Approved 1.01797e-0,Rejected,1.00001,Approved,0
59536235,   __label__Rejected 0.998153 __label__Approved 0.0018670,Rejected,0.998153,Approved,0.001867
71915832,   __label__Rejected 0.999516 __label__Approved 0.00050385,Rejected,0.999516,Approved,0.00050385
12816306,   __label__Rejected 0.997892 __label__Approved 0.0021276,Rejected,0.997892,Approved,0.0021276
62890208,   __label__Rejected 1.00001 __label__Approved 1.06636e-0,Rejected,1.00001,Approved,0
72217722,   __label__Rejected 0.988563 __label__Approved 0.011457,Rejected,0.988563,Approved,0.011457
18383135,   __label__Rejected 0.891701 __label__Approved 0.10831,Rejected,0.891701,Approved,0.10831
49624043,   __label__Rejected 0.967621 __label__Approved 0.03239,Rejected,0.967621,Approved,0.03239
34371781,   __label__Rejected 0.998656 __label__Approved 0.0013637,Rejected,0.998656,Approved,0.0013637
64078734,   __label__Rejected 0.999992 __label__Approved 2.84666e-0,Rejected,0.999992,Approved,0
71201851,   __label__Rejected 0.994627 __label__Approved 0.0053930,Rejected,0.994627,Approved,0.005393
51975202,   __label__Rejected 0.889609 __label__Approved 0.11041,Rejected,0.889609,Approved,0.11041
69496090,   __label__Rejected 0.999352 __label__Approved 0.00066811,Rejected,0.999352,Approved,0.00066811
60081550,   __label__Rejected 0.999997 __label__Approved 2.27565e-0,Rejected,0.999997,Approved,0
62984022,   __label__Rejected 0.723471 __label__Approved 0.27654,Rejected,0.723471,Approved,0.27654
28730148,   __label__Rejected 1 __label__Approved 1.82941e-0,Rejected,1,Approved,0
89501927,   __label__Rejected 0.987913 __label__Approved 0.012106,Rejected,0.987913,Approved,0.012106
21151365,   __label__Rejected 0.999127 __label__Approved 0.00089283,Rejected,0.999127,Approved,0.00089283
53504783,   __label__Rejected 0.999651 __label__Approved 0.00036898,Rejected,0.999651,Approved,0.00036898
22799500,   __label__Rejected 0.999828 __label__Approved 0.00019228,Rejected,0.999828,Approved,0.00019228
32726791,   __label__Rejected 0.80969 __label__Approved 0.1903,Rejected,0.80969,Approved,0.1903
72592017,   __label__Rejected 0.998901 __label__Approved 0.0011194,Rejected,0.998901,Approved,0.0011194
29664547,   __label__Rejected 0.885819 __label__Approved 0.11420,Rejected,0.885819,Approved,0.1142
49674738,   __label__Rejected 0.9281 __label__Approved 0.071919,Rejected,0.9281,Approved,0.071919
74351909,   __label__Rejected 1.00001 __label__Approved 1.01928e-0,Rejected,1.00001,Approved,0
70323697,   __label__Rejected 0.99963 __label__Approved 0.00038992,Rejected,0.99963,Approved,0.00038992
69748163,   __label__Rejected 1.00001 __label__Approved 1.00921e-0,Rejected,1.00001,Approved,0
82096653,   __label__Rejected 0.999826 __label__Approved 0.00019397,Rejected,0.999826,Approved,0.00019397
66610160,   __label__Rejected 0.781193 __label__Approved 0.21882,Rejected,0.781193,Approved,0.21882
79352446,   __label__Rejected 0.961814 __label__Approved 0.038205,Rejected,0.961814,Approved,0.038205
105396895,   __label__Rejected 0.998146 __label__Approved 0.0018742,Rejected,0.998146,Approved,0.0018742
68144859,   __label__Rejected 0.974345 __label__Approved 0.025675,Rejected,0.974345,Approved,0.025675
27966874,   __label__Rejected 0.984727 __label__Approved 0.015292,Rejected,0.984727,Approved,0.015292
70062227,   __label__Rejected 0.982422 __label__Approved 0.017598,Rejected,0.982422,Approved,0.017598
79592716,   __label__Rejected 1.00001 __label__Approved 1.06965e-0,Rejected,1.00001,Approved,0
47689886,   __label__Rejected 0.511687 __label__Approved 0.48833,Rejected,0.511687,Approved,0.48833
72702358,   __label__Rejected 1.00001 __label__Approved 1.15686e-0,Rejected,1.00001,Approved,0
73576928,   __label__Rejected 0.999969 __label__Approved 5.11482e-0,Rejected,0.999969,Approved,0
48972123,   __label__Rejected 0.999542 __label__Approved 0.00047839,Rejected,0.999542,Approved,0.00047839
61978747,   __label__Rejected 1.00001 __label__Approved 1.00059e-0,Rejected,1.00001,Approved,0
71076047,   __label__Rejected 0.999998 __label__Approved 2.24454e-0,Rejected,0.999998,Approved,0
64217868,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
72004366,   __label__Rejected 0.999966 __label__Approved 5.3791e-0,Rejected,0.999966,Approved,0
67101383,   __label__Rejected 0.995612 __label__Approved 0.0044083,Rejected,0.995612,Approved,0.0044083
70387451,   __label__Rejected 1.00001 __label__Approved 1.00022e-0,Rejected,1.00001,Approved,0
52438918,   __label__Rejected 1.00001 __label__Approved 1.01345e-0,Rejected,1.00001,Approved,0
66572070,   __label__Rejected 0.988438 __label__Approved 0.011582,Rejected,0.988438,Approved,0.011582
95771703,   __label__Rejected 0.996887 __label__Approved 0.0031328,Rejected,0.996887,Approved,0.0031328
57763585,   __label__Rejected 1.00001 __label__Approved 1.0001e-0,Rejected,1.00001,Approved,0
70557033,   __label__Rejected 0.999999 __label__Approved 2.15184e-0,Rejected,0.999999,Approved,0
72567194,   __label__Rejected 1.00001 __label__Approved 1.00072e-0,Rejected,1.00001,Approved,0
65898856,   __label__Rejected 0.954326 __label__Approved 0.045694,Rejected,0.954326,Approved,0.045694
78944643,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
95409379,   __label__Rejected 1.00001 __label__Approved 1.0002e-0,Rejected,1.00001,Approved,0
64680640,   __label__Rejected 0.999969 __label__Approved 5.08816e-0,Rejected,0.999969,Approved,0
49458816,   __label__Rejected 0.960454 __label__Approved 0.039565,Rejected,0.960454,Approved,0.039565
85810723,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
76066298,   __label__Rejected 1.00001 __label__Approved 1.29134e-0,Rejected,1.00001,Approved,0
60180585,   __label__Rejected 1 __label__Approved 1.57435e-0,Rejected,1,Approved,0
71516479,   __label__Rejected 1.00001 __label__Approved 1.00021e-0,Rejected,1.00001,Approved,0
68085105,   __label__Rejected 0.917675 __label__Approved 0.082344,Rejected,0.917675,Approved,0.082344
69495930,   __label__Rejected 0.992875 __label__Approved 0.007145,Rejected,0.992875,Approved,0.007145
58288082,   __label__Rejected 0.999987 __label__Approved 3.30984e-0,Rejected,0.999987,Approved,0
35662253,   __label__Rejected 0.999481 __label__Approved 0.00053948,Rejected,0.999481,Approved,0.00053948
68328078,   __label__Rejected 0.999984 __label__Approved 3.56448e-0,Rejected,0.999984,Approved,0
49420116,   __label__Rejected 0.90301 __label__Approved 0.097009,Rejected,0.90301,Approved,0.097009
16075217,   __label__Rejected 0.884852 __label__Approved 0.11516,Rejected,0.884852,Approved,0.11516
66732969,   __label__Rejected 0.999982 __label__Approved 3.7929e-0,Rejected,0.999982,Approved,0
59967687,   __label__Rejected 0.931267 __label__Approved 0.068753,Rejected,0.931267,Approved,0.068753
