test_data,V2,mcat1,rating1,mcat2,rating2
26795617,   __label__Rejected 0.999968 __label__Approved 5.20571e-0,Rejected,0.999968,Approved,0
68859997,   __label__Approved 0.998364 __label__Rejected 0.0016555,Approved,0.998364,Rejected,0.0016555
67499793,   __label__Rejected 0.999166 __label__Approved 0.00085415,Rejected,0.999166,Approved,0.00085415
55503432,   __label__Approved 0.999714 __label__Rejected 0.00030605,Approved,0.999714,Rejected,0.00030605
59597431,   __label__Rejected 0.995348 __label__Approved 0.0046716,Rejected,0.995348,Approved,0.0046716
69866043,   __label__Rejected 0.999708 __label__Approved 0.00031172,Rejected,0.999708,Approved,0.00031172
49838534,   __label__Rejected 1.00001 __label__Approved 1.00389e-0,Rejected,1.00001,Approved,0
57963582,   __label__Rejected 0.997623 __label__Approved 0.0023971,Rejected,0.997623,Approved,0.0023971
107087105,   __label__Rejected 0.991467 __label__Approved 0.008552,Rejected,0.991467,Approved,0.008552
77067851,   __label__Rejected 0.999346 __label__Approved 0.00067400,Rejected,0.999346,Approved,0.000674
57821410,   __label__Rejected 0.999859 __label__Approved 0.00016133,Rejected,0.999859,Approved,0.00016133
73197312,   __label__Rejected 1 __label__Approved 2.04184e-0,Rejected,1,Approved,0
26470382,   __label__Approved 0.998189 __label__Rejected 0.0018311,Approved,0.998189,Rejected,0.0018311
29754639,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
71550511,   __label__Rejected 1.00001 __label__Approved 1.04306e-0,Rejected,1.00001,Approved,0
20441380,   __label__Rejected 0.99808 __label__Approved 0.0019399,Rejected,0.99808,Approved,0.0019399
72503335,   __label__Rejected 0.999817 __label__Approved 0.00020309,Rejected,0.999817,Approved,0.00020309
70949707,   __label__Rejected 0.999764 __label__Approved 0.00025554,Rejected,0.999764,Approved,0.00025554
66734965,   __label__Rejected 0.998622 __label__Approved 0.0013981,Rejected,0.998622,Approved,0.0013981
57215446,   __label__Rejected 0.97871 __label__Approved 0.021310,Rejected,0.97871,Approved,0.02131
53801970,   __label__Approved 0.994392 __label__Rejected 0.0056276,Approved,0.994392,Rejected,0.0056276
14124650,   __label__Approved 0.999529 __label__Rejected 0.00049077,Approved,0.999529,Rejected,0.00049077
63891630,   __label__Rejected 0.859841 __label__Approved 0.14017,Rejected,0.859841,Approved,0.14017
73257726,   __label__Approved 1.00001 __label__Rejected 1.42915e-0,Approved,1.00001,Rejected,0
23040561,   __label__Approved 0.999836 __label__Rejected 0.00018362,Approved,0.999836,Rejected,0.00018362
72845367,   __label__Approved 1.00001 __label__Rejected 1.11921e-0,Approved,1.00001,Rejected,0
35987730,   __label__Approved 0.989566 __label__Rejected 0.010454,Approved,0.989566,Rejected,0.010454
38780670,   __label__Approved 0.999949 __label__Rejected 7.12736e-0,Approved,0.999949,Rejected,0
29489260,   __label__Rejected 1.00001 __label__Approved 1.00016e-0,Rejected,1.00001,Approved,0
24000440,   __label__Approved 0.999929 __label__Rejected 9.13008e-0,Approved,0.999929,Rejected,0
64176837,   __label__Rejected 0.986621 __label__Approved 0.013399,Rejected,0.986621,Approved,0.013399
71469160,   __label__Rejected 1 __label__Approved 1.73783e-0,Rejected,1,Approved,0
74592662,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
71109484,   __label__Rejected 0.916058 __label__Approved 0.083961,Rejected,0.916058,Approved,0.083961
33994638,   __label__Rejected 0.982273 __label__Approved 0.017746,Rejected,0.982273,Approved,0.017746
61494365,   __label__Approved 0.961345 __label__Rejected 0.038675,Approved,0.961345,Rejected,0.038675
69757347,   __label__Rejected 0.979584 __label__Approved 0.020436,Rejected,0.979584,Approved,0.020436
67218291,   __label__Rejected 0.99952 __label__Approved 0.00049994,Rejected,0.99952,Approved,0.00049994
10389500,   __label__Approved 0.999981 __label__Rejected 3.86102e-0,Approved,0.999981,Rejected,0
73824027,   __label__Rejected 0.999982 __label__Approved 3.83674e-0,Rejected,0.999982,Approved,0
73617429,   __label__Rejected 0.99569 __label__Approved 0.0043297,Rejected,0.99569,Approved,0.0043297
46703832,   __label__Rejected 0.999997 __label__Approved 2.3184e-0,Rejected,0.999997,Approved,0
29000133,   __label__Approved 0.998209 __label__Rejected 0.0018113,Approved,0.998209,Rejected,0.0018113
35067531,   __label__Approved 0.998843 __label__Rejected 0.0011773,Approved,0.998843,Rejected,0.0011773
77110568,   __label__Approved 1.00001 __label__Rejected 1.2861e-0,Approved,1.00001,Rejected,0
66727516,   __label__Rejected 0.999697 __label__Approved 0.00032295,Rejected,0.999697,Approved,0.00032295
30776489,   __label__Approved 0.998688 __label__Rejected 0.0013323,Approved,0.998688,Rejected,0.0013323
81902507,   __label__Rejected 0.999545 __label__Approved 0.00047454,Rejected,0.999545,Approved,0.00047454
98981857,   __label__Rejected 0.978954 __label__Approved 0.021065,Rejected,0.978954,Approved,0.021065
41922590,   __label__Rejected 0.950948 __label__Approved 0.049072,Rejected,0.950948,Approved,0.049072
53431602,   __label__Approved 0.999747 __label__Rejected 0.00027255,Approved,0.999747,Rejected,0.00027255
33528892,   __label__Approved 0.999734 __label__Rejected 0.00028650,Approved,0.999734,Rejected,0.0002865
65790057,   __label__Rejected 0.999726 __label__Approved 0.00029394,Rejected,0.999726,Approved,0.00029394
68659669,   __label__Rejected 0.999918 __label__Approved 0.00010234,Rejected,0.999918,Approved,0.00010234
72577244,   __label__Rejected 1 __label__Approved 1.61101e-0,Rejected,1,Approved,0
57886107,   __label__Approved 0.998573 __label__Rejected 0.0014467,Approved,0.998573,Rejected,0.0014467
71652917,   __label__Rejected 0.85115 __label__Approved 0.1488,Rejected,0.85115,Approved,0.1488
33370947,   __label__Approved 0.510377 __label__Rejected 0.48964,Approved,0.510377,Rejected,0.48964
49264045,   __label__Approved 0.999229 __label__Rejected 0.00079070,Approved,0.999229,Rejected,0.0007907
72228822,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
72250573,   __label__Rejected 0.999943 __label__Approved 7.6965e-0,Rejected,0.999943,Approved,0
52051806,   __label__Approved 0.999849 __label__Rejected 0.00017081,Approved,0.999849,Rejected,0.00017081
73937573,   __label__Approved 0.958307 __label__Rejected 0.041713,Approved,0.958307,Rejected,0.041713
54632139,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
100518249,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
70041862,   __label__Rejected 0.85839 __label__Approved 0.1416,Rejected,0.85839,Approved,0.1416
82908740,   __label__Rejected 0.980423 __label__Approved 0.019596,Rejected,0.980423,Approved,0.019596
23177735,   __label__Approved 0.999935 __label__Rejected 8.5221e-0,Approved,0.999935,Rejected,0
75656786,   __label__Approved 0.996276 __label__Rejected 0.0037444,Approved,0.996276,Rejected,0.0037444
81082682,   __label__Approved 1.00001 __label__Rejected 1.48876e-0,Approved,1.00001,Rejected,0
34880245,   __label__Rejected 0.999972 __label__Approved 4.75671e-0,Rejected,0.999972,Approved,0
69064899,   __label__Rejected 0.89405 __label__Approved 0.1059,Rejected,0.89405,Approved,0.1059
31763727,   __label__Approved 0.970804 __label__Rejected 0.029216,Approved,0.970804,Rejected,0.029216
46687385,   __label__Approved 0.999959 __label__Rejected 6.06639e-0,Approved,0.999959,Rejected,0
63872121,   __label__Rejected 0.887662 __label__Approved 0.11235,Rejected,0.887662,Approved,0.11235
96325297,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
18807861,   __label__Approved 0.992473 __label__Rejected 0.0075473,Approved,0.992473,Rejected,0.0075473
61024000,   __label__Approved 1.00001 __label__Rejected 1.01192e-0,Approved,1.00001,Rejected,0
71998514,   __label__Approved 0.99675 __label__Rejected 0.003269,Approved,0.99675,Rejected,0.003269
69183383,   __label__Approved 0.999764 __label__Rejected 0.00025563,Approved,0.999764,Rejected,0.00025563
52458413,   __label__Approved 0.999954 __label__Rejected 6.61476e-0,Approved,0.999954,Rejected,0
60110253,   __label__Approved 0.999476 __label__Rejected 0.00054411,Approved,0.999476,Rejected,0.00054411
53912026,   __label__Approved 0.998477 __label__Rejected 0.0015428,Approved,0.998477,Rejected,0.0015428
53850118,   __label__Approved 0.997338 __label__Rejected 0.002681,Approved,0.997338,Rejected,0.002681
63195823,   __label__Rejected 0.999955 __label__Approved 6.5291e-0,Rejected,0.999955,Approved,0
10267727,   __label__Rejected 1.00001 __label__Approved 1.01609e-0,Rejected,1.00001,Approved,0
65441425,   __label__Rejected 0.999993 __label__Approved 2.71433e-0,Rejected,0.999993,Approved,0
41525536,   __label__Approved 0.999999 __label__Rejected 2.12057e-0,Approved,0.999999,Rejected,0
46946979,   __label__Approved 0.999848 __label__Rejected 0.00017164,Approved,0.999848,Rejected,0.00017164
65545281,   __label__Rejected 0.99918 __label__Approved 0.00084026,Rejected,0.99918,Approved,0.00084026
17581497,   __label__Rejected 0.985227 __label__Approved 0.014792,Rejected,0.985227,Approved,0.014792
65929981,   __label__Approved 0.806203 __label__Rejected 0.19381,Approved,0.806203,Rejected,0.19381
63936658,   __label__Rejected 1 __label__Approved 1.55207e-0,Rejected,1,Approved,0
34639318,   __label__Rejected 0.998142 __label__Approved 0.0018783,Rejected,0.998142,Approved,0.0018783
64896376,   __label__Rejected 0.999956 __label__Approved 6.40966e-0,Rejected,0.999956,Approved,0
66034378,   __label__Rejected 0.999984 __label__Approved 3.62358e-0,Rejected,0.999984,Approved,0
97944957,   __label__Rejected 1.00001 __label__Approved 1.01921e-0,Rejected,1.00001,Approved,0
10975170,   __label__Approved 0.999128 __label__Rejected 0.00089232,Approved,0.999128,Rejected,0.00089232
79194494,   __label__Rejected 0.999982 __label__Approved 3.78438e-0,Rejected,0.999982,Approved,0
24677577,   __label__Rejected 0.999421 __label__Approved 0.00059881,Rejected,0.999421,Approved,0.00059881
73935954,   __label__Rejected 1.00001 __label__Approved 1.00344e-0,Rejected,1.00001,Approved,0
65324502,   __label__Rejected 0.999995 __label__Approved 2.5239e-0,Rejected,0.999995,Approved,0
108327789,   __label__Rejected 0.939138 __label__Approved 0.060881,Rejected,0.939138,Approved,0.060881
14133089,   __label__Approved 0.999982 __label__Rejected 3.82526e-0,Approved,0.999982,Rejected,0
71472786,   __label__Approved 1.00001 __label__Rejected 1.41723e-0,Approved,1.00001,Rejected,0
29839991,   __label__Approved 0.99801 __label__Rejected 0.0020102,Approved,0.99801,Rejected,0.0020102
47157157,   __label__Approved 1.00001 __label__Rejected 1.0596e-0,Approved,1.00001,Rejected,0
66957538,   __label__Approved 1.00001 __label__Rejected 1.02384e-0,Approved,1.00001,Rejected,0
38937211,   __label__Approved 1.00001 __label__Rejected 1.32186e-0,Approved,1.00001,Rejected,0
57933038,   __label__Approved 0.999846 __label__Rejected 0.00017403,Approved,0.999846,Rejected,0.00017403
30644522,   __label__Rejected 0.978038 __label__Approved 0.021982,Rejected,0.978038,Approved,0.021982
30192410,   __label__Approved 0.999542 __label__Rejected 0.00047753,Approved,0.999542,Rejected,0.00047753
27201462,   __label__Approved 0.998448 __label__Rejected 0.001572,Approved,0.998448,Rejected,0.001572
64196404,   __label__Rejected 1.00001 __label__Approved 1.00048e-0,Rejected,1.00001,Approved,0
51554357,   __label__Approved 0.999781 __label__Rejected 0.0002391,Approved,0.999781,Rejected,0.0002391
54319795,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
57991870,   __label__Approved 1.00001 __label__Rejected 1.21458e-0,Approved,1.00001,Rejected,0
60044317,   __label__Approved 0.998485 __label__Rejected 0.0015354,Approved,0.998485,Rejected,0.0015354
69343532,   __label__Rejected 0.972843 __label__Approved 0.027177,Rejected,0.972843,Approved,0.027177
76171372,   __label__Rejected 0.636337 __label__Approved 0.36368,Rejected,0.636337,Approved,0.36368
56848060,   __label__Approved 1.00001 __label__Rejected 1.27418e-0,Approved,1.00001,Rejected,0
71157443,   __label__Rejected 0.995039 __label__Approved 0.004981,Rejected,0.995039,Approved,0.004981
71355395,   __label__Rejected 1.00001 __label__Approved 1.00066e-0,Rejected,1.00001,Approved,0
58229258,   __label__Rejected 1.00001 __label__Approved 1.00373e-0,Rejected,1.00001,Approved,0
54060193,   __label__Approved 0.99649 __label__Rejected 0.0035303,Approved,0.99649,Rejected,0.0035303
53151544,   __label__Approved 0.733511 __label__Rejected 0.26650,Approved,0.733511,Rejected,0.2665
68637183,   __label__Rejected 0.977959 __label__Approved 0.022061,Rejected,0.977959,Approved,0.022061
28980112,   __label__Approved 1.00001 __label__Rejected 1.36955e-0,Approved,1.00001,Rejected,0
64478458,   __label__Rejected 1.00001 __label__Approved 1.02077e-0,Rejected,1.00001,Approved,0
68504717,   __label__Approved 0.99851 __label__Rejected 0.0015098,Approved,0.99851,Rejected,0.0015098
50673698,   __label__Approved 0.999983 __label__Rejected 3.68221e-0,Approved,0.999983,Rejected,0
74498600,   __label__Rejected 0.999707 __label__Approved 0.00031319,Rejected,0.999707,Approved,0.00031319
62855828,   __label__Approved 0.775459 __label__Rejected 0.22456,Approved,0.775459,Rejected,0.22456
53361529,   __label__Approved 0.999993 __label__Rejected 2.68085e-0,Approved,0.999993,Rejected,0
26927667,   __label__Approved 0.966452 __label__Rejected 0.033568,Approved,0.966452,Rejected,0.033568
65594532,   __label__Rejected 0.991068 __label__Approved 0.0089522,Rejected,0.991068,Approved,0.0089522
35104115,   __label__Rejected 0.999757 __label__Approved 0.00026259,Rejected,0.999757,Approved,0.00026259
86823302,   __label__Approved 0.956766 __label__Rejected 0.043254,Approved,0.956766,Rejected,0.043254
63868143,   __label__Rejected 1.00001 __label__Approved 1.005e-0,Rejected,1.00001,Approved,0
76880107,   __label__Approved 1.00001 __label__Rejected 1.16689e-0,Approved,1.00001,Rejected,0
50848610,   __label__Rejected 1.00001 __label__Approved 1.00007e-0,Rejected,1.00001,Approved,0
71270306,   __label__Approved 0.977678 __label__Rejected 0.022342,Approved,0.977678,Rejected,0.022342
102932819,   __label__Rejected 0.999935 __label__Approved 8.49699e-0,Rejected,0.999935,Approved,0
97307963,   __label__Approved 1.00001 __label__Rejected 1.03576e-0,Approved,1.00001,Rejected,0
70371522,   __label__Rejected 0.822224 __label__Approved 0.17779,Rejected,0.822224,Approved,0.17779
69866589,   __label__Approved 0.999687 __label__Rejected 0.00033329,Approved,0.999687,Rejected,0.00033329
73512303,   __label__Rejected 0.99998 __label__Approved 3.96083e-0,Rejected,0.99998,Approved,0
53274509,   __label__Approved 1 __label__Rejected 1.72718e-0,Approved,1,Rejected,0
51566503,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
70458180,   __label__Rejected 0.982541 __label__Approved 0.017479,Rejected,0.982541,Approved,0.017479
69293526,   __label__Rejected 0.974852 __label__Approved 0.02516,Rejected,0.974852,Approved,0.02516
13991977,   __label__Approved 0.999496 __label__Rejected 0.00052438,Approved,0.999496,Rejected,0.00052438
34690125,   __label__Approved 0.999502 __label__Rejected 0.0005180,Approved,0.999502,Rejected,0.000518
34185855,   __label__Approved 0.999433 __label__Rejected 0.00058733,Approved,0.999433,Rejected,0.00058733
14488547,   __label__Approved 1.00001 __label__Rejected 1.41723e-0,Approved,1.00001,Rejected,0
31090522,   __label__Rejected 0.921473 __label__Approved 0.078547,Rejected,0.921473,Approved,0.078547
50667474,   __label__Approved 0.959106 __label__Rejected 0.040914,Approved,0.959106,Rejected,0.040914
60822182,   __label__Rejected 0.999951 __label__Approved 6.85766e-0,Rejected,0.999951,Approved,0
70593441,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
65467803,   __label__Approved 0.999656 __label__Rejected 0.00036357,Approved,0.999656,Rejected,0.00036357
72503219,   __label__Rejected 0.999999 __label__Approved 2.12404e-0,Rejected,0.999999,Approved,0
13825640,   __label__Approved 0.999941 __label__Rejected 7.91414e-0,Approved,0.999941,Rejected,0
33436772,   __label__Approved 1.00001 __label__Rejected 1.01192e-0,Approved,1.00001,Rejected,0
52388967,   __label__Rejected 0.999186 __label__Approved 0.0008339,Rejected,0.999186,Approved,0.0008339
30218876,   __label__Approved 0.76913 __label__Rejected 0.2308,Approved,0.76913,Rejected,0.2308
50335501,   __label__Rejected 1.00001 __label__Approved 1.09581e-0,Rejected,1.00001,Approved,0
24222223,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
57583778,   __label__Approved 1.00001 __label__Rejected 1.01192e-0,Approved,1.00001,Rejected,0
24419406,   __label__Approved 0.999705 __label__Rejected 0.0003145,Approved,0.999705,Rejected,0.0003145
35865292,   __label__Rejected 0.998102 __label__Approved 0.0019178,Rejected,0.998102,Approved,0.0019178
11698862,   __label__Approved 0.994427 __label__Rejected 0.0055930,Approved,0.994427,Rejected,0.005593
65846191,   __label__Rejected 0.996194 __label__Approved 0.0038260,Rejected,0.996194,Approved,0.003826
64180398,   __label__Rejected 0.999526 __label__Approved 0.00049403,Rejected,0.999526,Approved,0.00049403
72179059,   __label__Rejected 0.999402 __label__Approved 0.00061847,Rejected,0.999402,Approved,0.00061847
51834482,   __label__Approved 0.993076 __label__Rejected 0.0069436,Approved,0.993076,Rejected,0.0069436
51933383,   __label__Rejected 0.999991 __label__Approved 2.86221e-0,Rejected,0.999991,Approved,0
65961938,   __label__Rejected 1.00001 __label__Approved 1.05041e-0,Rejected,1.00001,Approved,0
11160215,   __label__Rejected 0.97397 __label__Approved 0.026049,Rejected,0.97397,Approved,0.026049
30184487,   __label__Approved 1.00001 __label__Rejected 1.14305e-0,Approved,1.00001,Rejected,0
56896594,   __label__Approved 1.00001 __label__Rejected 1.02384e-0,Approved,1.00001,Rejected,0
74713344,   __label__Approved 0.998804 __label__Rejected 0.001215,Approved,0.998804,Rejected,0.001215
56411308,   __label__Approved 0.999656 __label__Rejected 0.00036381,Approved,0.999656,Rejected,0.00036381
34659322,   __label__Approved 0.901036 __label__Rejected 0.098984,Approved,0.901036,Rejected,0.098984
55525483,   __label__Approved 0.999514 __label__Rejected 0.0005060,Approved,0.999514,Rejected,0.000506
63598557,   __label__Rejected 0.997046 __label__Approved 0.0029739,Rejected,0.997046,Approved,0.0029739
73738544,   __label__Rejected 0.999717 __label__Approved 0.00030254,Rejected,0.999717,Approved,0.00030254
58565681,   __label__Rejected 0.993519 __label__Approved 0.0065014,Rejected,0.993519,Approved,0.0065014
72116373,   __label__Approved 0.969153 __label__Rejected 0.030866,Approved,0.969153,Rejected,0.030866
61616740,   __label__Rejected 0.99817 __label__Approved 0.0018504,Rejected,0.99817,Approved,0.0018504
61311546,   __label__Rejected 0.999912 __label__Approved 0.00010844,Rejected,0.999912,Approved,0.00010844
83878987,   __label__Rejected 0.963947 __label__Approved 0.036073,Rejected,0.963947,Approved,0.036073
49819369,   __label__Rejected 0.999922 __label__Approved 9.77753e-0,Rejected,0.999922,Approved,0
67129139,   __label__Rejected 0.999201 __label__Approved 0.00081948,Rejected,0.999201,Approved,0.00081948
68582493,   __label__Rejected 1.00001 __label__Approved 1.22344e-0,Rejected,1.00001,Approved,0
65445197,   __label__Approved 0.999829 __label__Rejected 0.00019101,Approved,0.999829,Rejected,0.00019101
49783444,   __label__Approved 0.999419 __label__Rejected 0.00060068,Approved,0.999419,Rejected,0.00060068
28266577,   __label__Approved 0.99994 __label__Rejected 8.02143e-0,Approved,0.99994,Rejected,0
49448079,   __label__Rejected 0.996723 __label__Approved 0.0032974,Rejected,0.996723,Approved,0.0032974
17156477,   __label__Approved 0.999969 __label__Rejected 5.13656e-0,Approved,0.999969,Rejected,0
69609874,   __label__Rejected 0.999951 __label__Approved 6.86842e-0,Rejected,0.999951,Approved,0
14057205,   __label__Rejected 0.983885 __label__Approved 0.01613,Rejected,0.983885,Approved,0.01613
73419581,   __label__Rejected 1.00001 __label__Approved 1.00001e-0,Rejected,1.00001,Approved,0
72621597,   __label__Rejected 0.999835 __label__Approved 0.00018459,Rejected,0.999835,Approved,0.00018459
14444452,   __label__Approved 0.998873 __label__Rejected 0.0011467,Approved,0.998873,Rejected,0.0011467
21918411,   __label__Approved 0.989959 __label__Rejected 0.010060,Approved,0.989959,Rejected,0.01006
71369031,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
67085573,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
24728905,   __label__Rejected 0.999965 __label__Approved 5.51078e-0,Rejected,0.999965,Approved,0
74344139,   __label__Rejected 0.999996 __label__Approved 2.44261e-0,Rejected,0.999996,Approved,0
47543071,   __label__Approved 1.00001 __label__Rejected 1.03576e-0,Approved,1.00001,Rejected,0
58716676,   __label__Rejected 0.892578 __label__Approved 0.10744,Rejected,0.892578,Approved,0.10744
66016451,   __label__Approved 0.999902 __label__Rejected 0.00011836,Approved,0.999902,Rejected,0.00011836
69869439,   __label__Approved 0.999471 __label__Rejected 0.00054888,Approved,0.999471,Rejected,0.00054888
103535550,   __label__Approved 0.999519 __label__Rejected 0.00050102,Approved,0.999519,Rejected,0.00050102
64302713,   __label__Approved 0.50999 __label__Rejected 0.49003,Approved,0.50999,Rejected,0.49003
69005104,   __label__Rejected 1.00001 __label__Approved 1.00061e-0,Rejected,1.00001,Approved,0
61773517,   __label__Rejected 0.972312 __label__Approved 0.027708,Rejected,0.972312,Approved,0.027708
84128016,   __label__Rejected 0.99995 __label__Approved 6.95543e-0,Rejected,0.99995,Approved,0
20923870,   __label__Approved 0.999027 __label__Rejected 0.00099323,Approved,0.999027,Rejected,0.00099323
60325296,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
66856125,   __label__Approved 0.995341 __label__Rejected 0.0046793,Approved,0.995341,Rejected,0.0046793
103145923,   __label__Approved 0.999586 __label__Rejected 0.00043384,Approved,0.999586,Rejected,0.00043384
32767240,   __label__Approved 0.986585 __label__Rejected 0.013435,Approved,0.986585,Rejected,0.013435
51342616,   __label__Approved 0.999973 __label__Rejected 4.74317e-0,Approved,0.999973,Rejected,0
52550901,   __label__Rejected 1.00001 __label__Approved 1.00008e-0,Rejected,1.00001,Approved,0
73611545,   __label__Rejected 1.00001 __label__Approved 1.0001e-0,Rejected,1.00001,Approved,0
13389245,   __label__Rejected 0.96475 __label__Approved 0.035269,Rejected,0.96475,Approved,0.035269
34556290,   __label__Approved 0.999966 __label__Rejected 5.37498e-0,Approved,0.999966,Rejected,0
64494822,   __label__Approved 0.987922 __label__Rejected 0.01209,Approved,0.987922,Rejected,0.01209
54420249,   __label__Approved 0.928109 __label__Rejected 0.071910,Approved,0.928109,Rejected,0.07191
62328661,   __label__Approved 0.947559 __label__Rejected 0.052461,Approved,0.947559,Rejected,0.052461
71941469,   __label__Approved 0.981154 __label__Rejected 0.01886,Approved,0.981154,Rejected,0.01886
74764335,   __label__Rejected 0.998774 __label__Approved 0.0012456,Rejected,0.998774,Approved,0.0012456
96564743,   __label__Rejected 1.00001 __label__Approved 1e-0,Rejected,1.00001,Approved,0
59118672,   __label__Approved 0.999996 __label__Rejected 2.37091e-0,Approved,0.999996,Rejected,0
51108077,   __label__Approved 0.999993 __label__Rejected 2.68085e-0,Approved,0.999993,Rejected,0
20631651,   __label__Approved 1 __label__Rejected 1.52452e-0,Approved,1,Rejected,0
30641815,   __label__Approved 1.00001 __label__Rejected 1.11921e-0,Approved,1.00001,Rejected,0
103985912,   __label__Rejected 0.984825 __label__Approved 0.015194,Rejected,0.984825,Approved,0.015194
102024741,   __label__Rejected 0.999106 __label__Approved 0.00091364,Rejected,0.999106,Approved,0.00091364
91114098,   __label__Approved 0.99631 __label__Rejected 0.003710,Approved,0.99631,Rejected,0.00371
77317484,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
54366906,   __label__Approved 0.999335 __label__Rejected 0.00068460,Approved,0.999335,Rejected,0.0006846
48755969,   __label__Approved 0.982485 __label__Rejected 0.017534,Approved,0.982485,Rejected,0.017534
66537691,   __label__Rejected 0.999458 __label__Approved 0.00056156,Rejected,0.999458,Approved,0.00056156
64447939,   __label__Approved 0.999783 __label__Rejected 0.00023667,Approved,0.999783,Rejected,0.00023667
51995877,   __label__Rejected 0.998405 __label__Approved 0.001615,Rejected,0.998405,Approved,0.001615
20781662,   __label__Approved 0.99999 __label__Rejected 3.02656e-0,Approved,0.99999,Rejected,0
67265844,   __label__Approved 1.00001 __label__Rejected 1.02384e-0,Approved,1.00001,Rejected,0
72101000,   __label__Approved 0.998278 __label__Rejected 0.0017422,Approved,0.998278,Rejected,0.0017422
74392776,   __label__Rejected 1.00001 __label__Approved 1.01593e-0,Rejected,1.00001,Approved,0
103558804,   __label__Rejected 1.00001 __label__Approved 1.13224e-0,Rejected,1.00001,Approved,0
67971687,   __label__Approved 1.00001 __label__Rejected 1.14305e-0,Approved,1.00001,Rejected,0
41611430,   __label__Rejected 0.970867 __label__Approved 0.029152,Rejected,0.970867,Approved,0.029152
28693461,   __label__Rejected 0.792645 __label__Approved 0.20737,Rejected,0.792645,Approved,0.20737
31922235,   __label__Rejected 0.99998 __label__Approved 4.0102e-0,Rejected,0.99998,Approved,0
66778225,   __label__Rejected 0.971177 __label__Approved 0.028842,Rejected,0.971177,Approved,0.028842
33746766,   __label__Rejected 0.999978 __label__Approved 4.15143e-0,Rejected,0.999978,Approved,0
33368451,   __label__Rejected 0.61498 __label__Approved 0.3850,Rejected,0.61498,Approved,0.385
69280198,   __label__Rejected 0.9997 __label__Approved 0.00031957,Rejected,0.9997,Approved,0.00031957
66397499,   __label__Approved 1.00001 __label__Rejected 1.0596e-0,Approved,1.00001,Rejected,0
66610974,   __label__Approved 0.994618 __label__Rejected 0.0054020,Approved,0.994618,Rejected,0.005402
50858640,   __label__Approved 0.999956 __label__Rejected 6.40018e-0,Approved,0.999956,Rejected,0
79404087,   __label__Rejected 0.936623 __label__Approved 0.063396,Rejected,0.936623,Approved,0.063396
56067100,   __label__Rejected 0.999199 __label__Approved 0.00082101,Rejected,0.999199,Approved,0.00082101
58000959,   __label__Rejected 0.999341 __label__Approved 0.00067903,Rejected,0.999341,Approved,0.00067903
30206283,   __label__Approved 0.999861 __label__Rejected 0.00015889,Approved,0.999861,Rejected,0.00015889
69656537,   __label__Approved 0.999983 __label__Rejected 3.72989e-0,Approved,0.999983,Rejected,0
34410906,   __label__Approved 0.999635 __label__Rejected 0.00038550,Approved,0.999635,Rejected,0.0003855
66065819,   __label__Rejected 0.990029 __label__Approved 0.0099915,Rejected,0.990029,Approved,0.0099915
74792260,   __label__Approved 1.00001 __label__Rejected 1e-0,Approved,1.00001,Rejected,0
32494747,   __label__Approved 0.998984 __label__Rejected 0.0010360,Approved,0.998984,Rejected,0.001036
54944509,   __label__Rejected 0.989575 __label__Approved 0.010444,Rejected,0.989575,Approved,0.010444
71600193,   __label__Approved 1.00001 __label__Rejected 1.08345e-0,Approved,1.00001,Rejected,0
20400582,   __label__Approved 0.999645 __label__Rejected 0.00037501,Approved,0.999645,Rejected,0.00037501
33055350,   __label__Rejected 0.996265 __label__Approved 0.0037553,Rejected,0.996265,Approved,0.0037553
68437855,   __label__Approved 0.999931 __label__Rejected 8.95126e-0,Approved,0.999931,Rejected,0
76460242,   __label__Approved 0.999912 __label__Rejected 0.00010822,Approved,0.999912,Rejected,0.00010822
55193699,   __label__Approved 1 __label__Rejected 1.60797e-0,Approved,1,Rejected,0
52724468,   __label__Rejected 1.00001 __label__Approved 1.32664e-0,Rejected,1.00001,Approved,0
42781319,   __label__Approved 1.00001 __label__Rejected 1.15497e-0,Approved,1.00001,Rejected,0
13555071,   __label__Approved 0.995749 __label__Rejected 0.0042707,Approved,0.995749,Rejected,0.0042707
90015612,   __label__Approved 1.00001 __label__Rejected 1.15497e-0,Approved,1.00001,Rejected,0
